"ensembl_gene_id" "external_gene_name" "description"
"51" "ENSDARG00000075536" "cpne1" "copine I [Source:ZFIN;Acc:ZDB-GENE-030131-3562]"
"52" "ENSDARG00000079684" "taf6l" "TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor [Source:ZFIN;Acc:ZDB-GENE-030131-6789]"
"53" "ENSDARG00000086786" "mfsd10" "major facilitator superfamily domain containing 10 [Source:ZFIN;Acc:ZDB-GENE-050417-154]"
"54" "ENSDARG00000087697" "lpl" "lipoprotein lipase [Source:ZFIN;Acc:ZDB-GENE-990415-139]"
"55" "ENSDARG00000090062" "rac3a" "Rac family small GTPase 3a [Source:ZFIN;Acc:ZDB-GENE-040718-256]"
"56" "ENSDARG00000093019" "si:dkey-83k24.5" "si:dkey-83k24.5 [Source:ZFIN;Acc:ZDB-GENE-081104-440]"
"57" "ENSDARG00000095332" "si:dkey-14d8.1" "si:dkey-14d8.1 [Source:ZFIN;Acc:ZDB-GENE-041210-86]"
"58" "ENSDARG00000097504" "CR626907.3" "alpha-2-macroglobulin-like [Source:NCBI gene;Acc:100006868]"
"59" "ENSDARG00000098540" "zc3h7ba" "zinc finger CCCH-type containing 7Ba [Source:ZFIN;Acc:ZDB-GENE-030131-4512]"
"60" "ENSDARG00000098608" "AL840638.1" ""
"61" "ENSDARG00000098733" "pxdn" "peroxidasin [Source:ZFIN;Acc:ZDB-GENE-140415-2]"
"62" "ENSDARG00000099284" "si:dkey-228b2.6" "si:dkey-228b2.6 [Source:ZFIN;Acc:ZDB-GENE-141216-225]"
"63" "ENSDARG00000102906" "hibadha" "3-hydroxyisobutyrate dehydrogenase a [Source:ZFIN;Acc:ZDB-GENE-040801-264]"
"64" "ENSDARG00000103840" "lrrc8db" "leucine rich repeat containing 8 VRAC subunit Db [Source:ZFIN;Acc:ZDB-GENE-061013-487]"
"65" "ENSDARG00000104687" "slc16a9b" "solute carrier family 16, member 9b [Source:ZFIN;Acc:ZDB-GENE-040801-69]"
"66" "ENSDARG00000104825" "trim35-7" "tripartite motif containing 35-7 [Source:ZFIN;Acc:ZDB-GENE-050522-333]"
"67" "ENSDARG00000105727" "CABZ01069022.2" ""
