"ensembl_gene_id" "external_gene_name" "description"
"51" "ENSDARG00000021433" "asmtl" "acetylserotonin O-methyltransferase-like [Source:ZFIN;Acc:ZDB-GENE-030131-2854]"
"52" "ENSDARG00000022280" "brd2a" "bromodomain containing 2a [Source:ZFIN;Acc:ZDB-GENE-990415-248]"
"53" "ENSDARG00000022845" "lias" "lipoic acid synthetase [Source:ZFIN;Acc:ZDB-GENE-040426-1528]"
"54" "ENSDARG00000023963" "tpm4a" "tropomyosin 4a [Source:ZFIN;Acc:ZDB-GENE-040426-2185]"
"55" "ENSDARG00000024488" "top2a" "DNA topoisomerase II alpha [Source:ZFIN;Acc:ZDB-GENE-030131-2453]"
"56" "ENSDARG00000024540" "tspan36" "tetraspanin 36 [Source:ZFIN;Acc:ZDB-GENE-040718-248]"
"57" "ENSDARG00000024746" "hsp90aa1.2" "heat shock protein 90, alpha (cytosolic), class A member 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-031001-3]"
"58" "ENSDARG00000025071" "brd8" "bromodomain containing 8 [Source:ZFIN;Acc:ZDB-GENE-030722-10]"
"59" "ENSDARG00000025824" "dmtf1" "cyclin D binding myb-like transcription factor 1 [Source:ZFIN;Acc:ZDB-GENE-040718-413]"
"60" "ENSDARG00000025859" "lmf2b" "lipase maturation factor 2b [Source:ZFIN;Acc:ZDB-GENE-070206-11]"
"61" "ENSDARG00000025948" "mlh1" "mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli) [Source:ZFIN;Acc:ZDB-GENE-040426-1600]"
"62" "ENSDARG00000026109" "slc48a1b" "solute carrier family 48 (heme transporter), member 1b [Source:ZFIN;Acc:ZDB-GENE-030131-8226]"
"63" "ENSDARG00000026225" "nsd2" "nuclear receptor binding SET domain protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-2581]"
"64" "ENSDARG00000026842" "acin1b" "apoptotic chromatin condensation inducer 1b [Source:ZFIN;Acc:ZDB-GENE-030826-12]"
"65" "ENSDARG00000027187" "kat8" "K(lysine) acetyltransferase 8 [Source:ZFIN;Acc:ZDB-GENE-030131-7510]"
"66" "ENSDARG00000027572" "as3mt" "arsenite methyltransferase [Source:ZFIN;Acc:ZDB-GENE-060312-15]"
"67" "ENSDARG00000028106" "glrx" "glutaredoxin (thioltransferase) [Source:ZFIN;Acc:ZDB-GENE-041010-11]"
"68" "ENSDARG00000028889" "ndufb10" "NADH:ubiquinone oxidoreductase subunit B10 [Source:ZFIN;Acc:ZDB-GENE-040426-1691]"
"69" "ENSDARG00000029353" "serpine2" "serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-848]"
"70" "ENSDARG00000029479" "zgc:86609" "zgc:86609 [Source:ZFIN;Acc:ZDB-GENE-050102-7]"
"71" "ENSDARG00000029581" "tbc1d7" "TBC1 domain family, member 7 [Source:ZFIN;Acc:ZDB-GENE-040426-1747]"
"72" "ENSDARG00000029856" "cnn3b" "calponin 3, acidic b [Source:ZFIN;Acc:ZDB-GENE-050522-263]"
"73" "ENSDARG00000030092" "tram2" "translocation associated membrane protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2024]"
"74" "ENSDARG00000030972" "dnaja1" "DnaJ heat shock protein family (Hsp40) member A1 [Source:ZFIN;Acc:ZDB-GENE-030131-2642]"
"75" "ENSDARG00000031317" "ppdpfb" "pancreatic progenitor cell differentiation and proliferation factor b [Source:ZFIN;Acc:ZDB-GENE-030131-8247]"
"76" "ENSDARG00000032083" "dpysl2b" "dihydropyrimidinase-like 2b [Source:ZFIN;Acc:ZDB-GENE-031105-1]"
"77" "ENSDARG00000032426" "COQ8A (1 of many)" "si:dkey-36g24.3 [Source:ZFIN;Acc:ZDB-GENE-030131-5543]"
"78" "ENSDARG00000033089" "CR735102.1" ""
"79" "ENSDARG00000033134" "ndufaf7" "NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:ZFIN;Acc:ZDB-GENE-060929-628]"
"80" "ENSDARG00000033361" "asl" "argininosuccinate lyase [Source:ZFIN;Acc:ZDB-GENE-040426-1152]"
"81" "ENSDARG00000033604" "lrpap1" "low density lipoprotein receptor-related protein associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-5871]"
"82" "ENSDARG00000035357" "gnb2" "guanine nucleotide binding protein (G protein), beta polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-050320-65]"
"83" "ENSDARG00000035569" "cyp1d1" "cytochrome P450, family 1, subfamily D, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-041114-179]"
"84" "ENSDARG00000035610" "zgc:113208" "zgc:113208 [Source:ZFIN;Acc:ZDB-GENE-050417-450]"
"85" "ENSDARG00000036028" "arrdc3b" "arrestin domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-040912-182]"
"86" "ENSDARG00000036446" "PRKAR2B" "si:ch211-272n13.7 [Source:ZFIN;Acc:ZDB-GENE-160113-22]"
"87" "ENSDARG00000036685" "ccnt2a" "cyclin T2a [Source:ZFIN;Acc:ZDB-GENE-030131-5779]"
"88" "ENSDARG00000036967" "smox" "spermine oxidase [Source:ZFIN;Acc:ZDB-GENE-031201-3]"
"89" "ENSDARG00000037560" "mtm1" "myotubularin 1 [Source:ZFIN;Acc:ZDB-GENE-051113-128]"
"90" "ENSDARG00000038000" "crls1" "cardiolipin synthase 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2519]"
"91" "ENSDARG00000038467" "igsf8" "immunoglobulin superfamily, member 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2444]"
"92" "ENSDARG00000038489" "b3gnt7" "UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:ZFIN;Acc:ZDB-GENE-021210-4]"
"93" "ENSDARG00000038785" "abcf2a" "ATP-binding cassette, sub-family F (GCN20), member 2a [Source:ZFIN;Acc:ZDB-GENE-030131-8714]"
"94" "ENSDARG00000039020" "fbxo5" "F-box protein 5 [Source:ZFIN;Acc:ZDB-GENE-030131-4027]"
"95" "ENSDARG00000039650" "itm2cb" "integral membrane protein 2Cb [Source:ZFIN;Acc:ZDB-GENE-030131-7806]"
"96" "ENSDARG00000039828" "zp3b" "zona pellucida glycoprotein 3b [Source:ZFIN;Acc:ZDB-GENE-031124-2]"
"97" "ENSDARG00000039914" "gapdhs" "glyceraldehyde-3-phosphate dehydrogenase, spermatogenic [Source:ZFIN;Acc:ZDB-GENE-020913-1]"
"98" "ENSDARG00000039943" "tent5ba" "terminal nucleotidyltransferase 5ba [Source:ZFIN;Acc:ZDB-GENE-061110-129]"
"99" "ENSDARG00000039997" "ptp4a3" "protein tyrosine phosphatase type IVA, member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-2220]"
"100" "ENSDARG00000040100" "si:dkey-95h12.1" "si:dkey-95h12.1 [Source:ZFIN;Acc:ZDB-GENE-060503-85]"
"101" "ENSDARG00000040712" "adprh" "ADP-ribosylarginine hydrolase [Source:ZFIN;Acc:ZDB-GENE-040801-190]"
"102" "ENSDARG00000040732" "elavl2" "ELAV like neuron-specific RNA binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-040704-9]"
"103" "ENSDARG00000041011" "gemin7" "gem (nuclear organelle) associated protein 7 [Source:ZFIN;Acc:ZDB-GENE-120409-2]"
"104" "ENSDARG00000041022" "pdcd4b" "programmed cell death 4b [Source:ZFIN;Acc:ZDB-GENE-030131-9847]"
"105" "ENSDARG00000041060" "lgals9l3" "lectin, galactoside-binding, soluble, 9 (galectin 9)-like 3 [Source:ZFIN;Acc:ZDB-GENE-040718-159]"
"106" "ENSDARG00000041078" "chka" "choline kinase alpha [Source:ZFIN;Acc:ZDB-GENE-050208-149]"
"107" "ENSDARG00000041237" "med18" "mediator of RNA polymerase II transcription, subunit 18 homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-040426-1276]"
"108" "ENSDARG00000041607" "eif4ebp3l" "eukaryotic translation initiation factor 4E binding protein 3, like [Source:ZFIN;Acc:ZDB-GENE-030826-26]"
"109" "ENSDARG00000041691" "bhlhe41" "basic helix-loop-helix family, member e41 [Source:ZFIN;Acc:ZDB-GENE-050419-146]"
"110" "ENSDARG00000041952" "prox2" "prospero homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-081003-3]"
"111" "ENSDARG00000042221" "mthfd1l" "methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:ZFIN;Acc:ZDB-GENE-041001-133]"
"112" "ENSDARG00000042637" "tert" "telomerase reverse transcriptase [Source:ZFIN;Acc:ZDB-GENE-080405-1]"
"113" "ENSDARG00000042982" "cyp2p8" "cytochrome P450, family 2, subfamily P, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-061030-1]"
"114" "ENSDARG00000043465" "atp6v1b2" "ATPase H+ transporting V1 subunit B2 [Source:ZFIN;Acc:ZDB-GENE-030711-4]"
"115" "ENSDARG00000043511" "prdx6" "peroxiredoxin 6 [Source:ZFIN;Acc:ZDB-GENE-040426-1778]"
"116" "ENSDARG00000043624" "pqlc2" "PQ loop repeat containing 2 [Source:ZFIN;Acc:ZDB-GENE-050306-4]"
"117" "ENSDARG00000044016" "myo6a" "myosin VIa [Source:ZFIN;Acc:ZDB-GENE-040819-2]"
"118" "ENSDARG00000044169" "prelid1b" "PRELI domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-050522-169]"
"119" "ENSDARG00000044183" "prkab1a" "protein kinase, AMP-activated, beta 1 non-catalytic subunit, a [Source:ZFIN;Acc:ZDB-GENE-040718-377]"
"120" "ENSDARG00000044684" "rbp4l" "retinol binding protein 4, like [Source:ZFIN;Acc:ZDB-GENE-030131-7591]"
"121" "ENSDARG00000044688" "dusp4" "dual specificity phosphatase 4 [Source:ZFIN;Acc:ZDB-GENE-040426-709]"
"122" "ENSDARG00000045067" "kcnk1a" "potassium channel, subfamily K, member 1a [Source:ZFIN;Acc:ZDB-GENE-070620-26]"
"123" "ENSDARG00000045123" "oplah" "5-oxoprolinase, ATP-hydrolysing [Source:ZFIN;Acc:ZDB-GENE-121214-293]"
"124" "ENSDARG00000045132" "vdac1" "voltage-dependent anion channel 1 [Source:ZFIN;Acc:ZDB-GENE-030131-6514]"
"125" "ENSDARG00000045199" "zgc:55262" "zgc:55262 [Source:ZFIN;Acc:ZDB-GENE-040426-2814]"
"126" "ENSDARG00000045465" "lancl2" "LanC lantibiotic synthetase component C-like 2 (bacterial) [Source:ZFIN;Acc:ZDB-GENE-070209-191]"
"127" "ENSDARG00000045530" "si:ch211-244b2.4" "si:ch211-244b2.4 [Source:ZFIN;Acc:ZDB-GENE-030131-8699]"
"128" "ENSDARG00000046030" "zgc:110339" "zgc:110339 [Source:ZFIN;Acc:ZDB-GENE-050417-323]"
"129" "ENSDARG00000046141" "zgc:162025" "zgc:162025 [Source:ZFIN;Acc:ZDB-GENE-070424-17]"
"130" "ENSDARG00000051762" "CABZ01080568.1" ""
"131" "ENSDARG00000052155" "lrrc8ab" "leucine rich repeat containing 8 VRAC subunit Ab [Source:ZFIN;Acc:ZDB-GENE-060531-43]"
"132" "ENSDARG00000052455" "porcnl" "porcupine O-acyltransferase like [Source:ZFIN;Acc:ZDB-GENE-030131-5931]"
"133" "ENSDARG00000052480" "pdcd11" "programmed cell death 11 [Source:ZFIN;Acc:ZDB-GENE-030131-4076]"
"134" "ENSDARG00000052522" "snx11" "sorting nexin 11 [Source:ZFIN;Acc:ZDB-GENE-041111-253]"
"135" "ENSDARG00000052728" "sltm" "SAFB-like, transcription modulator [Source:ZFIN;Acc:ZDB-GENE-040426-2647]"
"136" "ENSDARG00000053129" "carhsp1" "calcium regulated heat stable protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1479]"
"137" "ENSDARG00000054420" "rpe65c" "retinal pigment epithelium-specific protein 65c [Source:ZFIN;Acc:ZDB-GENE-081104-505]"
"138" "ENSDARG00000054534" "ACOT12" "acyl-CoA thioesterase 12 [Source:NCBI gene;Acc:100536873]"
"139" "ENSDARG00000054957" "znf1015" "zinc finger protein 1015 [Source:ZFIN;Acc:ZDB-GENE-050913-139]"
"140" "ENSDARG00000055086" "ggnbp2" "gametogenetin binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-060929-52]"
"141" "ENSDARG00000055300" "atxn7l2a" "ataxin 7-like 2a [Source:ZFIN;Acc:ZDB-GENE-060519-13]"
"142" "ENSDARG00000055436" "ftr97" "finTRIM family, member 97 [Source:ZFIN;Acc:ZDB-GENE-061026-1]"
"143" "ENSDARG00000055543" "appb" "amyloid beta (A4) precursor protein b [Source:ZFIN;Acc:ZDB-GENE-020220-1]"
"144" "ENSDARG00000056059" "rangap1b" "Ran GTPase activating protein 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1921]"
"145" "ENSDARG00000056078" "rftn2" "raftlin family member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2760]"
"146" "ENSDARG00000056122" "gdi1" "GDP dissociation inhibitor 1 [Source:ZFIN;Acc:ZDB-GENE-050522-504]"
"147" "ENSDARG00000056233" "zgc:110591" "zgc:110591 [Source:ZFIN;Acc:ZDB-GENE-050522-510]"
"148" "ENSDARG00000056244" "zgc:171740" "zgc:171740 [Source:ZFIN;Acc:ZDB-GENE-071004-29]"
"149" "ENSDARG00000056819" "hoxa9b" "homeobox A9b [Source:ZFIN;Acc:ZDB-GENE-000823-2]"
"150" "ENSDARG00000057128" "hadhaa" "hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha a [Source:ZFIN;Acc:ZDB-GENE-031222-5]"
"151" "ENSDARG00000057218" "tbc1d15" "TBC1 domain family, member 15 [Source:ZFIN;Acc:ZDB-GENE-041111-251]"
"152" "ENSDARG00000057273" "alox5a" "arachidonate 5-lipoxygenase a [Source:ZFIN;Acc:ZDB-GENE-090311-47]"
"153" "ENSDARG00000057879" "p3h3" "prolyl 3-hydroxylase 3 [Source:ZFIN;Acc:ZDB-GENE-060503-231]"
"154" "ENSDARG00000058094" "ciarta" "circadian associated repressor of transcription a [Source:ZFIN;Acc:ZDB-GENE-030131-7016]"
"155" "ENSDARG00000058734" "prdx1" "peroxiredoxin 1 [Source:ZFIN;Acc:ZDB-GENE-050320-35]"
"156" "ENSDARG00000058871" "si:ch73-142c19.1" "si:ch73-142c19.1 [Source:ZFIN;Acc:ZDB-GENE-090311-15]"
"157" "ENSDARG00000059035" "porb" "P450 (cytochrome) oxidoreductase b [Source:ZFIN;Acc:ZDB-GENE-030131-5767]"
"158" "ENSDARG00000059354" "glmp" "glycosylated lysosomal membrane protein [Source:ZFIN;Acc:ZDB-GENE-040912-142]"
"159" "ENSDARG00000059850" "slc35f3b" "solute carrier family 35, member F3b [Source:ZFIN;Acc:ZDB-GENE-090312-118]"
"160" "ENSDARG00000059887" "eral1" "Era-like 12S mitochondrial rRNA chaperone 1 [Source:ZFIN;Acc:ZDB-GENE-060526-84]"
"161" "ENSDARG00000060002" "ogg1" "8-oxoguanine DNA glycosylase [Source:ZFIN;Acc:ZDB-GENE-070112-932]"
"162" "ENSDARG00000060113" "znf395a" "zinc finger protein 395a [Source:ZFIN;Acc:ZDB-GENE-061215-52]"
"163" "ENSDARG00000060246" "slc16a6b" "solute carrier family 16, member 6b [Source:ZFIN;Acc:ZDB-GENE-110208-3]"
"164" "ENSDARG00000061070" "chst3a" "carbohydrate (chondroitin 6) sulfotransferase 3a [Source:ZFIN;Acc:ZDB-GENE-090312-180]"
"165" "ENSDARG00000061226" "timp2a" "TIMP metallopeptidase inhibitor 2a [Source:ZFIN;Acc:ZDB-GENE-030612-1]"
"166" "ENSDARG00000062821" "slc6a15" "solute carrier family 6 (neutral amino acid transporter), member 15 [Source:ZFIN;Acc:ZDB-GENE-050420-93]"
"167" "ENSDARG00000063218" "ppm1la" "protein phosphatase, Mg2+/Mn2+ dependent, 1La [Source:ZFIN;Acc:ZDB-GENE-061103-118]"
"168" "ENSDARG00000063229" "xpo1b" "exportin 1 (CRM1 homolog, yeast) b [Source:ZFIN;Acc:ZDB-GENE-070530-6]"
"169" "ENSDARG00000063684" "ppm1h" "protein phosphatase, Mg2+/Mn2+ dependent, 1H [Source:ZFIN;Acc:ZDB-GENE-061027-190]"
"170" "ENSDARG00000067805" "ggcx" "gamma-glutamyl carboxylase [Source:ZFIN;Acc:ZDB-GENE-030826-27]"
"171" "ENSDARG00000067950" "zcchc2" "zinc finger, CCHC domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-070912-269]"
"172" "ENSDARG00000069066" "nufip2" "nuclear FMR1 interacting protein 2 [Source:ZFIN;Acc:ZDB-GENE-041111-7]"
"173" "ENSDARG00000069090" "atp6v0d1" "ATPase H+ transporting V0 subunit d1 [Source:ZFIN;Acc:ZDB-GENE-030131-1531]"
"174" "ENSDARG00000069192" "zgc:163030" "zgc:163030 [Source:ZFIN;Acc:ZDB-GENE-060810-77]"
"175" "ENSDARG00000069752" "ckba" "creatine kinase, brain a [Source:ZFIN;Acc:ZDB-GENE-060929-902]"
"176" "ENSDARG00000070000" "txnipb" "thioredoxin interacting protein b [Source:ZFIN;Acc:ZDB-GENE-040917-1]"
"177" "ENSDARG00000070084" "phf10" "PHD finger protein 10 [Source:ZFIN;Acc:ZDB-GENE-040426-1573]"
"178" "ENSDARG00000070142" "cart4" "cocaine- and amphetamine-regulated transcript 4 [Source:ZFIN;Acc:ZDB-GENE-060503-863]"
"179" "ENSDARG00000071212" "p3h1" "prolyl 3-hydroxylase 1 [Source:ZFIN;Acc:ZDB-GENE-031010-35]"
"180" "ENSDARG00000071235" "si:ch211-117c9.5" "si:ch211-117c9.5 [Source:ZFIN;Acc:ZDB-GENE-110408-2]"
"181" "ENSDARG00000071353" "si:ch211-235e9.8" "si:ch211-235e9.8 [Source:ZFIN;Acc:ZDB-GENE-141219-2]"
"182" "ENSDARG00000071413" "mier2" "mesoderm induction early response 1, family member 2 [Source:ZFIN;Acc:ZDB-GENE-050208-795]"
"183" "ENSDARG00000074468" "prdm11" "PR domain containing 11 [Source:ZFIN;Acc:ZDB-GENE-061221-1]"
"184" "ENSDARG00000074548" "zbtb17" "zinc finger and BTB domain containing 17 [Source:ZFIN;Acc:ZDB-GENE-090313-240]"
"185" "ENSDARG00000074696" "zgc:194621" "zgc:194621 [Source:ZFIN;Acc:ZDB-GENE-081022-130]"
"186" "ENSDARG00000074773" "si:dkey-110g7.8" "si:dkey-110g7.8 [Source:ZFIN;Acc:ZDB-GENE-131121-280]"
"187" "ENSDARG00000075014" "sqstm1" "sequestosome 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2204]"
"188" "ENSDARG00000075191" "oacyl" "O-acyltransferase like [Source:ZFIN;Acc:ZDB-GENE-090710-2]"
"189" "ENSDARG00000075225" "si:ch211-223a10.1" "si:ch211-223a10.1 [Source:ZFIN;Acc:ZDB-GENE-090313-86]"
"190" "ENSDARG00000075536" "cpne1" "copine I [Source:ZFIN;Acc:ZDB-GENE-030131-3562]"
"191" "ENSDARG00000076223" "SERP1" "zgc:92744 [Source:ZFIN;Acc:ZDB-GENE-040718-312]"
"192" "ENSDARG00000076590" "atad2" "ATPase family, AAA domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7003]"
"193" "ENSDARG00000077547" "tmlhe" "trimethyllysine hydroxylase, epsilon [Source:ZFIN;Acc:ZDB-GENE-091204-144]"
"194" "ENSDARG00000077850" "lgals3a" "lectin, galactoside binding soluble 3a [Source:ZFIN;Acc:ZDB-GENE-030131-7667]"
"195" "ENSDARG00000078394" "CABZ01059627.1" ""
"196" "ENSDARG00000079062" "samd1b" "sterile alpha motif domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-090313-2]"
"197" "ENSDARG00000079631" "si:ch211-113e8.10" "si:ch211-113e8.10 [Source:ZFIN;Acc:ZDB-GENE-090313-11]"
"198" "ENSDARG00000079684" "taf6l" "TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor [Source:ZFIN;Acc:ZDB-GENE-030131-6789]"
"199" "ENSDARG00000086296" "znf1137" "zinc finger protein 1137 [Source:ZFIN;Acc:ZDB-GENE-071004-87]"
"200" "ENSDARG00000086450" "tdg.2" "thymine DNA glycosylase, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131121-30]"
"201" "ENSDARG00000086481" "mogat3a" "monoacylglycerol O-acyltransferase 3a [Source:ZFIN;Acc:ZDB-GENE-080305-11]"
"202" "ENSDARG00000086786" "mfsd10" "major facilitator superfamily domain containing 10 [Source:ZFIN;Acc:ZDB-GENE-050417-154]"
"203" "ENSDARG00000086985" "klc4" "kinesin light chain 4 [Source:ZFIN;Acc:ZDB-GENE-050417-350]"
"204" "ENSDARG00000087697" "lpl" "lipoprotein lipase [Source:ZFIN;Acc:ZDB-GENE-990415-139]"
