"ensembl_gene_id" "external_gene_name" "description"
"22" "ENSDARG00000041060" "lgals9l3" "lectin, galactoside-binding, soluble, 9 (galectin 9)-like 3 [Source:ZFIN;Acc:ZDB-GENE-040718-159]"
"23" "ENSDARG00000042029" "mbd3b" "methyl-CpG binding domain protein 3b [Source:ZFIN;Acc:ZDB-GENE-030131-9792]"
"24" "ENSDARG00000042637" "tert" "telomerase reverse transcriptase [Source:ZFIN;Acc:ZDB-GENE-080405-1]"
"25" "ENSDARG00000043342" "gpx3" "glutathione peroxidase 3 [Source:ZFIN;Acc:ZDB-GENE-070222-3]"
"26" "ENSDARG00000045414" "elovl2" "ELOVL fatty acid elongase 2 [Source:ZFIN;Acc:ZDB-GENE-060421-5612]"
"27" "ENSDARG00000052155" "lrrc8ab" "leucine rich repeat containing 8 VRAC subunit Ab [Source:ZFIN;Acc:ZDB-GENE-060531-43]"
"28" "ENSDARG00000052244" "zgc:158564" "zgc:158564 [Source:ZFIN;Acc:ZDB-GENE-070112-1662]"
"29" "ENSDARG00000052894" "znf532" "zinc finger protein 532 [Source:ZFIN;Acc:ZDB-GENE-060531-40]"
"30" "ENSDARG00000053129" "carhsp1" "calcium regulated heat stable protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1479]"
"31" "ENSDARG00000061000" "klhdc8a" "kelch domain containing 8A [Source:ZFIN;Acc:ZDB-GENE-120810-3]"
"32" "ENSDARG00000063229" "xpo1b" "exportin 1 (CRM1 homolog, yeast) b [Source:ZFIN;Acc:ZDB-GENE-070530-6]"
"33" "ENSDARG00000075536" "cpne1" "copine I [Source:ZFIN;Acc:ZDB-GENE-030131-3562]"
"34" "ENSDARG00000078041" "xpo1a" "exportin 1 (CRM1 homolog, yeast) a [Source:ZFIN;Acc:ZDB-GENE-050309-201]"
"35" "ENSDARG00000090552" "si:dkey-7j14.6" "si:dkey-7j14.6 [Source:ZFIN;Acc:ZDB-GENE-030131-8466]"
"36" "ENSDARG00000091937" "BX927308.1" ""
"37" "ENSDARG00000093484" "si:dkey-95p16.2" "si:dkey-95p16.2 [Source:ZFIN;Acc:ZDB-GENE-081105-65]"
"38" "ENSDARG00000094920" "CR936403.1" ""
"39" "ENSDARG00000096675" "BX004780.1" ""
"40" "ENSDARG00000098000" "BX640549.1" "uncharacterized LOC108182894 [Source:NCBI gene;Acc:108182894]"
"41" "ENSDARG00000098608" "AL840638.1" ""
"42" "ENSDARG00000098733" "pxdn" "peroxidasin [Source:ZFIN;Acc:ZDB-GENE-140415-2]"
"43" "ENSDARG00000098990" "zgc:162858" "zgc:162858 [Source:ZFIN;Acc:ZDB-GENE-030131-7909]"
"44" "ENSDARG00000102906" "hibadha" "3-hydroxyisobutyrate dehydrogenase a [Source:ZFIN;Acc:ZDB-GENE-040801-264]"
"45" "ENSDARG00000104687" "slc16a9b" "solute carrier family 16, member 9b [Source:ZFIN;Acc:ZDB-GENE-040801-69]"
"46" "ENSDARG00000104825" "trim35-7" "tripartite motif containing 35-7 [Source:ZFIN;Acc:ZDB-GENE-050522-333]"
"47" "ENSDARG00000104899" "CR931813.2" "si:dkey-242k1.4 [Source:NCBI gene;Acc:101886194]"
